game_id,season,home_goals,away_goals
2002020341,2002,2,6
2002020342,2002,6,4
2002020343,2002,3,5
2002020344,2002,7,2
2002020345,2002,1,2
2002020346,2002,3,3
2002020347,2002,3,1
2002020348,2002,1,2
2002020349,2002,4,2
2002020350,2002,2,4
2002020351,2002,2,3
2002020352,2002,2,5
2002020353,2002,4,5
2002020354,2002,5,2
2002020355,2002,1,0
2002020356,2002,4,1
2002020357,2002,2,3
2002020358,2002,4,3
2002020359,2002,5,4
2002020360,2002,4,2
2002020361,2002,3,2
2002020362,2002,0,1
2002020363,2002,0,4
2002020364,2002,2,1
2002020365,2002,5,3
2002020366,2002,4,3
2002020367,2002,1,4
2002020368,2002,2,1
2002020369,2002,1,2
2002020370,2002,1,2
2002020371,2002,2,1
2002020372,2002,2,3
2002020373,2002,4,0
2002020374,2002,2,3
2002020375,2002,4,2
2002020376,2002,1,0
2002020377,2002,5,1
2002020378,2002,4,3
2002020379,2002,3,2
2002020380,2002,3,2
2002020381,2002,2,2
2002020382,2002,3,5
2002020383,2002,1,1
2002020384,2002,2,3
2002020385,2002,4,2
2002020386,2002,1,4
2002020387,2002,7,6
2002020388,2002,0,2
2002020389,2002,3,1
2002020390,2002,3,4
2002020391,2002,3,3
2002020392,2002,7,6
2002020393,2002,3,2
2002020394,2002,3,2
2002020395,2002,1,3
2002020396,2002,4,3
2002020397,2002,1,0
2002020398,2002,5,2
2002020399,2002,3,6
2002020400,2002,0,4
2002020401,2002,2,4
2002020402,2002,2,4
2002020403,2002,2,4
2002020404,2002,2,4
2002020405,2002,1,4
2002020406,2002,0,3
2002020407,2002,4,3
2002020408,2002,3,1
2002020409,2002,3,0
2002020410,2002,3,3
2002020411,2002,1,2
2002020412,2002,2,4
2002020413,2002,2,4
2002020414,2002,2,3
2002020415,2002,4,2
2002020416,2002,2,0
2002020417,2002,2,5
2002020418,2002,0,3
2002020419,2002,5,3
2002020420,2002,3,4
2002020421,2002,0,3
2002020422,2002,4,1
2002020423,2002,4,2
2002020424,2002,3,1
2002020425,2002,3,0
2002020426,2002,2,5
2002020427,2002,2,1
2002020428,2002,4,2
2002020429,2002,2,3
2002020430,2002,2,3
2002020431,2002,2,2
2002020432,2002,3,4
2002020433,2002,5,2
2002020434,2002,1,1
2002020435,2002,3,3
2002020436,2002,3,1
2002020437,2002,4,3
2002020438,2002,3,4
2002020439,2002,4,1
2002020440,2002,4,2
2002020441,2002,4,3
2002020442,2002,2,0
2002020443,2002,4,3
2002020444,2002,6,4
2002020445,2002,4,0
2002020446,2002,3,1
2002020447,2002,1,3
2002020448,2002,3,6
2002020449,2002,3,2
2002020450,2002,2,0
2002020451,2002,2,1
2002020452,2002,2,1
2002020453,2002,0,5
2002020454,2002,5,0
2002020455,2002,3,3
2002020456,2002,2,3
2002020457,2002,2,1
2002020458,2002,1,0
2002020459,2002,2,2
2002020460,2002,2,2
2002020461,2002,2,2
2002020462,2002,1,3
2002020463,2002,0,3
2002020464,2002,4,3
2002020465,2002,3,2
2002020466,2002,5,2
2002020467,2002,6,2
2002020468,2002,4,2
2002020469,2002,1,1
2002020470,2002,0,3
2002020471,2002,1,3
2002020472,2002,2,2
2002020473,2002,5,2
2002020474,2002,9,3
2002020475,2002,1,3
2002020476,2002,1,2
2002020477,2002,3,0
2002020478,2002,1,3
2002020479,2002,5,3
2002020480,2002,1,1
2002020481,2002,1,3
2002020482,2002,2,4
2002020483,2002,2,1
2002020484,2002,5,4
2002020485,2002,0,3
2002020486,2002,2,3
2002020487,2002,3,1
2002020488,2002,3,3
2002020489,2002,5,3
2002020490,2002,1,3
2002020491,2002,3,3
2002020492,2002,3,3
2002020493,2002,6,2
2002020494,2002,1,3
2002020495,2002,2,0
2002020496,2002,2,2
2002020497,2002,3,2
2002020498,2002,4,2
2002020499,2002,4,3
2002020500,2002,1,0
2002020501,2002,3,1
2002020502,2002,4,0
2002020503,2002,5,2
2002020504,2002,2,2
2002020505,2002,3,1
2002020506,2002,2,2
2002020507,2002,3,0
2002020508,2002,0,1
2002020509,2002,5,1
2002020510,2002,5,2
2002020511,2002,2,3
2002020512,2002,5,0
2002020513,2002,2,3
2002020514,2002,5,3
2002020515,2002,2,3
2002020516,2002,1,6
2002020517,2002,4,2
2002020518,2002,3,2
2002020519,2002,3,1
2002020520,2002,2,2
2002020521,2002,2,4
2002020522,2002,4,3
2002020523,2002,4,1
2002020524,2002,3,2
2002020525,2002,3,2
2002020526,2002,3,5
2002020527,2002,5,2
2002020528,2002,0,4
2002020529,2002,1,2
2002020530,2002,3,4
2002020531,2002,3,4
2002020532,2002,3,0
2002020533,2002,3,2
2002020534,2002,0,1
2002020535,2002,1,6
2002020536,2002,2,1
2002020537,2002,1,2
2002020538,2002,2,4
2002020539,2002,4,0
2002020540,2002,3,2
2002020541,2002,7,3
2002020542,2002,3,3
2002020543,2002,5,3
2002020544,2002,6,1
2002020545,2002,5,2
2002020546,2002,4,2
2002020547,2002,2,2
2002020548,2002,0,1
2002020549,2002,2,1
2002020550,2002,4,3
2002020551,2002,2,3
2002020552,2002,3,2
2002020553,2002,4,3
2002020554,2002,0,2
2002020555,2002,2,1
2002020556,2002,4,1
2002020557,2002,0,1
2002020558,2002,0,2
2002020559,2002,3,6
2002020560,2002,5,1
2002020561,2002,5,2
2002020562,2002,1,1
2002020563,2002,4,1
2002020564,2002,3,5
2002020565,2002,1,2
2002020566,2002,1,2
2002020567,2002,3,7
2002020568,2002,8,1
2002020569,2002,1,4
2002020570,2002,1,4
2002020571,2002,4,1
2002020572,2002,1,2
2002020573,2002,3,2
2002020574,2002,1,4
2002020575,2002,1,3
2002020576,2002,6,3
2002020577,2002,8,4
2002020578,2002,2,2
2002020579,2002,2,0
2002020580,2002,1,4
2002020581,2002,1,4
2002020582,2002,0,1
2002020583,2002,2,4
2002020584,2002,2,1
2002020585,2002,1,2
2002020586,2002,2,2
2002020587,2002,2,0
2002020588,2002,3,2
2002020589,2002,5,1
2002020590,2002,3,3
2002020591,2002,3,2
2002020592,2002,5,4
2002020593,2002,3,2
2002020594,2002,2,3
2002020595,2002,1,6
2002020596,2002,4,5
2002020597,2002,3,4
2002020598,2002,1,1
2002020599,2002,1,5
2002020600,2002,2,5
2002020601,2002,2,3
2002020602,2002,5,5
2002020603,2002,6,3
2002020604,2002,3,2
2002020605,2002,1,0
2002020606,2002,5,2
2002020607,2002,3,2
2002020608,2002,3,3
2002020609,2002,2,1
2002020610,2002,7,4
2002020611,2002,2,4
2002020612,2002,1,2
2002020613,2002,5,1
2002020614,2002,1,2
2002020615,2002,0,0
2002020616,2002,6,4
2002020617,2002,0,1
2002020618,2002,0,4
2002020619,2002,2,3
2002020620,2002,3,2
2002020621,2002,2,4
2002020622,2002,4,3
2002020623,2002,3,5
2002020624,2002,0,1
2002020625,2002,4,5
2002020626,2002,1,4
2002020627,2002,4,2
2002020628,2002,1,4
2002020629,2002,1,2
2002020630,2002,2,1
2002020631,2002,2,3
2002020632,2002,3,2
2002020633,2002,1,3
2002020634,2002,6,3
2002020635,2002,6,2
2002020636,2002,2,3
2002020637,2002,7,3
2002020638,2002,12,2
2002020639,2002,3,3
2002020640,2002,4,3
2002020641,2002,2,7
2002020642,2002,0,2
2002020643,2002,1,2
2002020644,2002,3,0
2002020645,2002,2,3
2002020646,2002,2,0
2002020647,2002,2,1
2002020648,2002,1,2
2002020649,2002,4,2
2002020650,2002,5,1
2002020651,2002,4,7
2002020652,2002,4,3
2002020653,2002,6,2
2002020654,2002,5,4
2002020655,2002,8,5
2002020656,2002,3,2
2002020657,2002,7,0
2002020658,2002,3,2
2002020659,2002,0,1
2002020660,2002,1,4
2002020661,2002,4,3
2002020662,2002,1,2
2002020663,2002,0,2
2002020664,2002,3,4
2002020665,2002,5,0
2002020666,2002,1,0
2002020667,2002,3,0
2002020668,2002,4,1
2002020669,2002,3,1
2002020670,2002,4,1
2002020671,2002,2,3
2002020672,2002,5,2
2002020673,2002,2,4
2002020674,2002,2,2
2002020675,2002,2,0
2002020676,2002,2,2
2002020677,2002,1,4
2002020678,2002,1,2
2002020679,2002,3,1
2002020680,2002,2,3
2002020681,2002,2,4
2002020682,2002,3,2
2002020683,2002,7,2
2002020684,2002,2,3
2002020685,2002,5,2
2002020686,2002,5,2
2002020687,2002,3,0
2002020688,2002,4,2
2002020689,2002,0,1
2002020690,2002,2,3
2002020691,2002,0,1
2002020692,2002,2,1
2002020693,2002,1,3
2002020694,2002,1,4
2002020695,2002,2,4
2002020696,2002,1,4
2002020697,2002,3,3
2002020698,2002,1,2
2002020699,2002,2,3
2002020700,2002,3,5
2002020701,2002,6,2
2002020702,2002,5,1
2002020703,2002,1,1
2002020704,2002,4,3
2002020705,2002,3,1
2002020706,2002,0,0
2002020707,2002,0,5
2002020708,2002,1,3
2002020709,2002,8,4
2002020710,2002,3,2
2002020711,2002,5,3
2002020712,2002,2,2
2002020713,2002,1,2
2002020714,2002,4,2
2002020715,2002,4,3
2002020716,2002,6,5
2002020717,2002,4,5
2002020718,2002,3,3
2002020719,2002,1,4
2002020720,2002,3,3
2002020721,2002,2,4
2002020722,2002,5,0
2002020723,2002,1,7
2002020724,2002,1,2
2002020725,2002,4,0
2002020726,2002,1,3
2002020727,2002,3,1
2002020728,2002,1,4
2002020729,2002,1,5
2002020730,2002,2,5
2002020731,2002,1,3
2002020732,2002,1,4
2002020733,2002,1,1
2002020734,2002,5,3
2002020735,2002,1,0
2002020736,2002,0,3
2002020737,2002,4,3
2002020738,2002,4,1
2002020739,2002,3,2
2002020740,2002,2,4
2002020741,2002,3,2
2002020742,2002,4,1
2002020743,2002,2,1
2002020744,2002,4,1
2002020745,2002,7,2
2002020746,2002,4,3
2002020747,2002,1,0
2002020748,2002,1,5
2002020749,2002,5,3
2002020750,2002,0,3
2002020751,2002,2,1
2002020752,2002,5,2
2002020753,2002,0,3
2002020754,2002,3,5
2002020755,2002,2,2
2002020756,2002,6,3
2002020757,2002,1,0
2002020758,2002,5,2
2002020759,2002,4,3
2002020760,2002,2,2
2002020761,2002,3,1
2002020762,2002,2,3
2002020763,2002,4,1
2002020764,2002,5,1
2002020765,2002,3,2
2002020766,2002,3,1
2002020767,2002,2,1
2002020768,2002,3,1
2002020769,2002,2,1
2002020770,2002,5,1
2002020771,2002,2,5
2002020772,2002,2,2
2002020773,2002,1,3
2002020774,2002,3,4
2002020775,2002,2,1
2002020776,2002,3,3
2002020777,2002,3,0
2002020778,2002,3,4
2002020779,2002,2,3
2002020780,2002,1,2
2002020781,2002,1,5
2002020782,2002,3,4
2002020783,2002,4,1
2002020784,2002,2,3
2002020785,2002,5,5
2002020786,2002,2,3
2002020787,2002,3,5
2002020788,2002,1,4
2002020789,2002,4,4
2002020790,2002,0,6
2002020791,2002,2,1
2002020792,2002,2,2
2002020793,2002,2,1
2002020794,2002,6,2
2002020795,2002,4,3
2002020796,2002,6,3
2002020797,2002,2,2
2002020798,2002,2,3
2002020799,2002,0,6
2002020800,2002,0,1
2002020801,2002,4,4
2002020802,2002,2,2
2002020803,2002,2,4
2002020804,2002,3,0
2002020805,2002,2,4
2002020806,2002,4,3
2002020807,2002,3,4
2002020808,2002,3,2
2002020809,2002,8,2
2002020810,2002,2,5
2002020811,2002,2,1
2002020812,2002,5,3
2002020813,2002,3,1
2002020814,2002,3,1
2002020815,2002,3,1
2002020816,2002,4,4
2002020817,2002,4,1
2002020818,2002,3,2
2002020819,2002,1,3
2002020820,2002,0,3
2002020821,2002,3,2
2002020822,2002,0,2
2002020823,2002,3,1
2002020824,2002,2,1
2002020825,2002,4,2
2002020826,2002,0,1
2002020827,2002,5,4
2002020828,2002,2,1
2002020829,2002,2,3
2002020830,2002,6,2
2002020831,2002,4,5
2002020832,2002,3,1
2002020833,2002,2,3
2002020834,2002,2,1
2002020835,2002,3,1
2002020836,2002,1,0
2002020837,2002,0,3
2002020838,2002,1,5
2002020839,2002,1,3
2002020840,2002,2,0
2002020841,2002,1,3
2002020842,2002,0,3
2002020843,2002,4,3
2002020844,2002,2,0
2002020845,2002,1,2
2002020846,2002,4,2
2002020847,2002,3,4
2002020848,2002,2,0
2002020849,2002,2,1
2002020850,2002,4,2
2002020851,2002,1,0
2002020852,2002,3,1
2002020853,2002,2,2
2002020854,2002,5,6
2002020855,2002,2,3
2002020856,2002,2,4
2002020857,2002,2,4
2002020858,2002,3,2
2002020859,2002,2,3
2002020860,2002,5,4
2002020861,2002,2,1
2002020862,2002,2,2
2002020863,2002,2,6
2002020864,2002,1,7
2002020865,2002,1,4
2002020866,2002,5,2
2002020867,2002,1,2
2002020868,2002,3,5
2002020869,2002,2,1
2002020870,2002,3,2
2002020871,2002,2,2
2002020872,2002,3,1
2002020873,2002,4,3
2002020874,2002,5,3
2002020875,2002,3,2
2002020876,2002,3,1
